id,latitude,longitude
84809,19.598514,-155.518552
84807,20.791154,-156.338121
84794,-15.499649,27.459378
84782,50.848375,4.349679
84781,41.898944,12.473314
84780,50.848375,4.349679
84779,40.83999,14.251754
84776,42.36657,-71.017069
84773,19.598514,-155.518552
84772,43.674624,-96.253225
84765,21.391808,-157.716002
84764,36.398259,25.436166
84762,20.791154,-156.338121
84761,50.848375,4.349679
84747,44.099906,9.743208
84739,43.529151,12.16203
84738,44.135655,9.684863
84737,45.438108,12.318166
84735,47.506216,19.06482
84734,44.102017,9.820239
84727,43.782364,11.254983
84725,21.393281,-157.744999
84724,28.355424,-81.508404
84723,45.438108,12.318166
84719,17.709423,-64.808507
84718,46.684484,7.853467
84717,17.709423,-64.808507
84716,45.438108,12.318166
84710,45.438108,12.318166
84709,46.684484,7.853467
84708,17.709423,-64.808507
84707,42.430329,18.768986
84705,39.618467,19.907421
84704,46.597945,7.907537
84702,50.119568,-122.954075
84700,42.349627,-71.153272
84688,28.475008,-81.466578
84685,21.302736,-71.633215
84682,28.473357,-81.465985
84665,35.893529,14.511771
84658,38.178336,15.553089
84651,40.83999,14.251754
84650,45.438108,12.318166
84649,45.468936,9.181025
84645,52.59902,-1.467048
84644,51.121536,10.400847
84632,47.506216,19.06482
84631,41.903044,12.495799
84629,45.438108,12.318166
84628,39.615514,3.1118
84627,46.621773,2.452032
84623,41.903044,12.495799
84620,51.819825,4.606076
84619,51.819825,4.606076
84618,1.9123,73.540087
84616,51.819825,4.606076
84613,51.819825,4.606076
84603,42.311047,-83.085261
84593,13.753343,100.504826
84592,13.753343,100.504826
84591,13.753343,100.504826
84590,13.753343,100.504826
84589,13.753343,100.504826
84588,7.889969,98.388458
84587,7.889969,98.388458
84586,7.889969,98.388458
84585,7.889969,98.388458
84584,7.889969,98.388458
84583,37.976146,23.736409
84547,22.058039,-159.524328
84546,41.38558,2.16874
84544,49.870889,-111.359816
84543,28.093346,-15.430451
84542,28.093346,-15.430451
84539,33.943297,-118.408114
84528,52.268529,-113.80901
84526,44.944493,-89.951992
84521,26.463477,-80.064353
84518,51.188193,-115.551175
84517,21.329277,-158.121304
84515,51.172739,-115.57896
84512,51.297596,-1.9447
84511,50.900881,-115.35722
84510,45.851416,-76.523805
84509,51.506426,-0.127183
84508,51.506426,-0.127183
84507,45.869868,-65.750786
84506,51.506426,-0.127183
84504,19.598514,-155.518552
84494,51.506426,-0.127183
84493,51.506426,-0.127183
84492,51.506426,-0.127183
84486,51.506426,-0.127183
84484,13.733005,-88.866495
84483,51.506426,-0.127183
84482,40.782077,-73.971772
84480,51.506426,-0.127183
84479,51.506426,-0.127183
84476,51.506426,-0.127183
84472,64.983639,-18.577088
84471,41.903044,12.495799
84470,15.377036,109.142343
84468,32.92022,35.068755
84465,41.903044,12.495799
84464,40.629595,14.482262
84462,29.128071,-8.872319
84461,31.63382,-8.002228
84460,40.550136,14.241684
84459,21.304849,-157.857747
84457,31.63382,-8.002228
84456,40.629595,14.482262
84454,40.948307,9.609683
84442,-33.953808,-58.339999
84439,45.438108,12.318166
84437,33.562355,-112.906445
84436,41.903044,12.495799
84432,75.713924,79.321806
84429,37.387906,-6.001959
84428,41.903044,12.495799
84427,37.387906,-6.001959
84426,41.903044,12.495799
84425,41.903044,12.495799
84423,40.83999,14.251754
84421,43.185064,-84.602013
84420,40.629595,14.482262
84419,43.70996,10.399446
84418,43.782364,11.254983
84417,-17.833008,177.966112
84415,43.782364,11.254983
84413,3.492209,98.364634
84412,1.290153,103.851993
84411,39.488441,-79.32442
84409,-17.833008,177.966112
84400,34.816114,135.721569
84388,22.3363608,103.8437852
84386,15.377036,109.142343
84385,21.0333333,105.85
84384,22.3363608,103.8437852
84383,21.0333333,105.85
84378,51.84783,1.272275
84374,37.641694,-120.953814
84349,39.615514,3.1118
84338,64.983639,-18.577088
84332,32.449167,-99.741419
84327,45.438108,12.318166
84318,8.123642,98.597424
84317,12.049623,102.338548
84316,18.766999,99.026154
84295,51.506426,-0.127183
84293,21.0333333,105.85
84290,43.529151,12.16203
84289,43.529151,12.16203
84288,41.149455,-8.610307
84287,51.5109,-3.203662
84285,13.159572,-61.231353
84283,51.506426,-0.127183
84282,44.821104,-93.305556
84281,44.156949,9.682599
84279,51.297596,-1.9447
84266,51.506426,-0.127183
84265,39.905164,-75.224068
84255,45.443957,10.004915
84253,51.506426,-0.127183
84252,29.943874,-90.025322
84251,29.943874,-90.025322
84250,34.829226,-82.438816
84247,29.943874,-90.025322
84239,43.529151,12.16203
84222,38.484723,-98.380175
84214,38.725717,-9.150248
84213,-31.985216,115.903477
84212,50.734068,-1.776553
84211,-42.524815,172.829222
84209,-16.919588,145.773708
84205,39.679952,-7.968658
84204,41.149455,-8.610307
84185,5.580007,117.841852
84177,18.897321,-70.499999
84173,35.272147,-81.004512
84170,46.796739,9.531817
84166,43.529151,12.16203
84165,43.529151,12.16203
84164,43.529151,12.16203
84146,45.539267,-122.630645
84143,51.506426,-0.127183
84142,51.506426,-0.127183
84134,19.598514,-155.518552
84132,50.848375,4.349679
84130,37.841222,-122.285063
84118,41.903044,12.495799
84117,43.782364,11.254983
84116,41.903044,12.495799
84115,37.25208,-112.957541
84114,43.585727,11.315242
84108,42.856377,-106.326475
84107,52.407056,4.943779
84096,49.666469,-112.788676
84095,51.318226,3.556053
84090,52.373085,4.893276
84085,52.373085,4.893276
84084,34.073686,-118.398763
84078,64.983639,-18.577088
84060,26.932752,-80.101885
84058,27.788309,-82.75231
84056,40.298057,-74.876977
84054,22.058039,-159.524328
84053,52.373085,4.893276
84052,50.848375,4.349679
84049,18.157782,-77.311223
84048,44.934316,-68.642076
84047,41.315499,-81.735354
84046,52.373085,4.893276
84043,18.470803,-77.923066
84037,19.598514,-155.518552
84035,19.598514,-155.518552
84033,13.898624,-60.96732
84031,13.898624,-60.96732
84029,13.898624,-60.96732
84026,41.315499,-81.735354
84015,18.157782,-77.311223
84013,13.898624,-60.96732
84012,13.898624,-60.96732
84010,64.983639,-18.577088
84009,13.898624,-60.96732
84008,13.898624,-60.96732
84004,13.898624,-60.96732
84000,13.898624,-60.96732
83997,13.898624,-60.96732
83995,64.983639,-18.577088
83994,52.63586,-3.185489
83993,63.17464,-153.705087
83990,41.38558,2.16874
83985,41.38558,2.16874
83984,38.298853,-122.285216
83978,38.298853,-122.285216
83976,41.38558,2.16874
83975,38.298853,-122.285216
83974,38.298853,-122.285216
83973,38.298853,-122.285216
83972,38.298853,-122.285216
83971,38.298853,-122.285216
83970,38.298853,-122.285216
83969,38.298853,-122.285216
83968,38.298853,-122.285216
83967,38.298853,-122.285216
83966,38.298853,-122.285216
83965,38.298853,-122.285216
83964,38.298853,-122.285216
83963,38.298853,-122.285216
83961,38.298853,-122.285216
83960,38.298853,-122.285216
83959,38.298853,-122.285216
83957,38.298853,-122.285216
83956,38.298853,-122.285216
83955,38.298853,-122.285216
83954,38.298853,-122.285216
83953,38.298853,-122.285216
83952,38.298853,-122.285216
83951,38.298853,-122.285216
83950,38.298853,-122.285216
83948,38.298853,-122.285216
83940,47.448615,-122.298978
83939,29.943874,-90.025322
83934,52.373085,4.893276
83933,52.373085,4.893276
83932,52.373085,4.893276
83922,52.373085,4.893276
83916,52.373085,4.893276
83910,7.641643,80.691979
83909,52.373085,4.893276
83908,52.373085,4.893276
83907,52.373085,4.893276
83905,52.373085,4.893276
83899,34.053485,-118.245313
83898,34.053485,-118.245313
83891,18.311923,-64.896344
83869,43.782364,11.254983
83866,18.333938,-64.971273
83864,36.272484,-121.811139
83863,-37.061788,174.941628
83862,18.348985,-64.930417
83861,46.051259,14.503067
83859,56.339307,-2.796186
83857,36.398259,25.436166
83851,18.348985,-64.930417
83835,-41.288938,174.776276
83833,45.438108,12.318166
83832,40.692449,-73.990358
83826,56.339307,-2.796186
83821,36.272484,-121.811139
83820,35.613964,-121.145281
83818,36.272484,-121.811139
83817,36.272484,-121.811139
83816,37.976146,23.736409
83814,28.538227,-81.377384
83813,36.272484,-121.811139
83812,36.272484,-121.811139
83811,36.272484,-121.811139
83810,36.272484,-121.811139
83796,40.550136,14.241684
83795,-41.288938,174.776276
83793,-36.843965,174.768469
83789,-38.49064,145.240334
83787,41.903044,12.495799
83778,46.556399,11.754869
83776,37.588793,14.15276
83770,-33.919089,18.421985
83768,21.878717,-159.46018
83767,21.878717,-159.46018
83766,21.878717,-159.46018
83765,21.878717,-159.46018
83764,21.878717,-159.46018
83763,21.878717,-159.46018
83762,21.878717,-159.46018
83761,21.878717,-159.46018
83760,21.878717,-159.46018
83759,21.878717,-159.46018
83758,21.878717,-159.46018
83757,21.878717,-159.46018
83756,21.878717,-159.46018
83755,21.878717,-159.46018
83754,21.878717,-159.46018
83742,18.897321,-70.499999
83736,35.000534,135.760449
83734,36.653573,137.981273
83733,33.651848,130.757165
83732,35.68321,139.808949
83731,35.68321,139.808949
83730,35.68321,139.808949
83727,42.950629,141.572593
83726,35.68321,139.808949
83725,-37.821244,145.049073
83696,28.377339,-81.549187
83695,28.365866,-81.527718
83686,28.410583,-81.58017
83683,-1.283517,36.823785
83682,-1.283517,36.823785
83680,29.938719,-90.061892
83678,22.058039,-159.524328
83676,22.058039,-159.524328
83669,22.058039,-159.524328
83661,41.38558,2.16874
83660,51.082884,-114.216225
83659,51.082884,-114.216225
83658,-43.94792,170.50272
83657,-43.94792,170.50272
83656,11.178349,75.828015
83655,31.951798,35.940418
83654,15.362576,74.054291
83645,31.388649,35.490011
83644,31.388649,35.490011
83643,-34.035523,23.048803
83642,31.78232,35.208515
83641,31.78232,35.208515
83640,13.994143,-61.006863
83639,33.231846,35.75638
83638,31.78232,35.208515
83637,-33.713399,18.980225
83636,31.78232,35.208515
83635,32.969696,35.549704
83634,31.552015,35.061093
83633,32.08526,34.790125
83632,32.08526,34.790125
83631,32.08526,34.790125
83626,7.889969,98.388458
83625,38.309315,23.842923
83624,18.766999,99.026154
83616,54.595335,-5.934549
83615,18.222299,-63.043812
83614,18.222299,-63.043812
83612,40.714545,-74.007112
83611,18.222299,-63.043812
83610,51.898336,-8.472784
83603,18.222299,-63.043812
83602,18.222299,-63.043812
83601,18.222299,-63.043812
83599,18.766999,99.026154
83596,18.766999,99.026154
83595,32.449167,-99.741419
83594,3.037718,101.579588
83593,32.449167,-99.741419
83559,29.5543,-98.309029
83558,5.362962,100.459398
83551,18.766999,99.026154
83547,37.387906,-6.001959
83546,37.387906,-6.001959
83527,14.586038,120.993762
83517,-37.908989,145.227811
83514,-6.338255,107.11975
83513,-8.504728,115.254013
83512,-8.354976,115.115897
83494,-1.582633,116.048528
83493,39.347512,22.571618
83492,43.782364,11.254983
83491,-0.209379,114.004564
83490,-34.716897,-58.437188
83488,27.771187,-82.638754
83486,-10.776308,-53.069017
83481,28.648204,-81.721718
83457,9.974834,-84.193854
83449,37.616066,-122.39049
83448,9.425386,-84.161695
83440,18.471875,-69.891417
83421,-29.002117,25.080406
83418,22.058039,-159.524328
83412,21.459325,-157.973881
83403,18.348985,-64.930417
83402,18.348985,-64.930417
83396,18.348985,-64.930417
83395,18.348985,-64.930417
83394,18.338399,-64.737262
83393,18.348985,-64.930417
83392,18.348985,-64.930417
83391,18.348985,-64.930417
83387,20.791154,-156.338121
83386,20.791154,-156.338121
83381,18.348985,-64.930417
83380,18.348985,-64.930417
83379,18.348985,-64.930417
83350,-33.93137,18.866436
83349,-33.907585,19.117425
83343,43.478057,-95.095773
83342,43.478057,-95.095773
83341,41.38558,2.16874
83340,41.38558,2.16874
83339,41.38558,2.16874
83338,45.438108,12.318166
83337,45.438108,12.318166
83336,39.452173,-31.128107
83324,37.387906,-6.001959
83322,37.387906,-6.001959
83311,53.944633,-2.550578
83303,15.130554,101.017826
83300,38.725717,-9.150248
83299,38.725717,-9.150248
83297,33.748308,-84.391106
83296,53.348069,-6.248268
83288,37.442649,25.329365
83286,52.710205,-8.882218
83285,53.348069,-6.248268
83284,36.398259,25.436166
83273,18.333604,-64.792059
83271,18.333604,-64.792059
83269,20.791154,-156.338121
83263,51.506426,-0.127183
83262,21.459325,-157.973881
83261,18.333604,-64.792059
83260,33.748308,-84.391106
83258,21.362208,-157.975022
83252,18.333604,-64.792059
83251,18.333604,-64.792059
83250,46.78796,-92.099846
83247,40.86383,-75.211303
83246,36.398259,25.436166
83245,17.077654,-61.798711
83244,17.804346,-77.256669
83238,17.077654,-61.798711
83236,17.077654,-61.798711
83233,17.077654,-61.798711
83232,17.077654,-61.798711
83226,43.478057,-95.095773
83224,37.976146,23.736409
83223,45.438108,12.318166
83222,-29.002117,25.080406
83221,34.051249,-118.254143
83220,43.478057,-95.095773
83218,41.38558,2.16874
83217,-33.919089,18.421985
83214,43.782364,11.254983
83212,41.903044,12.495799
83204,37.976146,23.736409
83201,37.976146,23.736409
83197,18.333604,-64.792059
83192,37.976146,23.736409
83191,51.506426,-0.127183
83188,32.648318,-83.444534
83172,-13.458824,27.788054
83169,52.043519,-2.592529
83160,17.200542,-88.707071
83159,53.185093,-8.146848
83125,12.191603,-68.97015
83118,23.940526,-102.526304
83117,33.559407,-117.708363
83116,23.940526,-102.526304
83115,41.8905198,12.4942486
83089,35.68321,139.808949
83087,-0.658882,73.114483
83086,-0.658882,73.114483
83084,13.753343,100.504826
83083,7.889969,98.388458
83082,13.753343,100.504826
83081,36.653573,137.981273
83066,41.829034,-69.973479
83060,26.473704,-80.063419
83059,26.473704,-80.063419
83058,26.473704,-80.063419
83038,49.005638,2.557647
83035,22.058039,-159.524328
83033,22.058039,-159.524328
83031,-34.716897,-58.437188
83030,35.68321,139.808949
83029,45.438108,12.318166
83027,22.058039,-159.524328
83025,45.438108,12.318166
83019,22.610262,88.310429
83018,45.438108,12.318166
83016,51.506426,-0.127183
83015,21.459325,-157.973881
83014,51.506426,-0.127183
83012,45.438108,12.318166
83011,21.459325,-157.973881
83010,45.539267,-122.630645
83009,45.438108,12.318166
83008,45.438108,12.318166
83006,28.337185,-81.495971
83004,31.891983,-106.402598
83003,51.719136,-2.944956
82995,-0.209379,114.004564
82983,21.459325,-157.973881
82982,21.459325,-157.973881
82980,21.459325,-157.973881
82979,21.459325,-157.973881
82970,21.283229,-157.830474
82969,41.903044,12.495799
82968,21.459325,-157.973881
82963,21.459325,-157.973881
82956,22.058039,-159.524328
82955,21.459325,-157.973881
82954,56.322954,51.101339
82953,21.459325,-157.973881
82944,20.791154,-156.338121
82941,36.448134,28.225695
82939,43.954566,4.475946
82938,21.459325,-157.973881
82931,22.279159,114.157062
82929,20.030179,-155.829737
82925,69.419768,86.404303
82923,20.791154,-156.338121
82919,19.719238,-155.081845
82918,40.387689,-3.557382
82916,21.459325,-157.973881
82915,32.505804,-80.804035
82912,4.328069,73.597543
82901,35.130569,-106.780106
82899,4.328069,73.597543
82890,43.529151,12.16203
82888,31.477035,-97.201729
82875,31.477035,-97.201729
82873,41.619771,44.985968
82871,48.099719,-123.425026
82869,49.076105,1.530639
82868,20.83516,-156.927083
82862,4.328069,73.597543
82860,22.058039,-159.524328
82856,20.83516,-156.927083
82853,46.067187,-118.294684
82852,20.83516,-156.927083
82850,46.067187,-118.294684
82845,20.83516,-156.927083
82842,20.83516,-156.927083
82839,49.772139,-97.12743
82833,35.890554,14.439529
82832,52.264412,-7.121871
82831,19.008317,72.867779
82824,20.83516,-156.927083
82822,53.185093,-8.146848
82809,21.459325,-157.973881
82805,53.185093,-8.146848
82804,20.83516,-156.927083
82795,32.505804,-80.804035
82794,20.83516,-156.927083
82788,20.83516,-156.927083
82782,51.045,-114.0572222
82781,21.459325,-157.973881
82780,22.058039,-159.524328
82779,21.459325,-157.973881
82778,22.313123,113.935978
82777,21.974888,-159.368587
82776,21.304849,-157.857747
82775,19.598514,-155.518552
82774,19.598514,-155.518552
82761,37.976146,23.736409
82760,21.304849,-157.857747
82759,21.459325,-157.973881
82758,17.736576,-88.027711
82757,21.570385,-158.091731
82755,21.302736,-71.633215
82744,64.983639,-18.577088
82743,19.598514,-155.518552
82742,37.976146,23.736409
82740,22.443086,114.206838
82739,21.302736,-71.633215
82738,33.943297,-118.408114
82737,21.302736,-71.633215
82736,50.664727,-123.594214
82735,17.496565,-88.215495
82734,17.496565,-88.215495
82733,47.638025,-122.294083
82732,-8.504728,115.254013
82726,26.098474,93.139745
82725,22.212585,-159.409048
82724,53.185093,-8.146848
82723,17.200542,-88.707071
82722,22.448647,114.166638
82721,17.200542,-88.707071
82719,37.976146,23.736409
82702,15.130554,101.017826
82698,19.598514,-155.518552
82696,43.721199,-83.942003
82695,19.598514,-155.518552
82694,15.130554,101.017826
82693,52.23824,6.836799
82691,19.598514,-155.518552
82688,19.598514,-155.518552
82687,21.459325,-157.973881
82668,41.898944,12.473314
82667,-15.499649,27.459378
82666,52.974687,-0.029114
82664,34.127169,-117.334771
82660,37.976146,23.736409
82655,36.171906,-115.139963
82654,36.171906,-115.139963
82653,37.674325,-112.156316
82646,36.171906,-115.139963
82645,17.200542,-88.707071
82641,22.058039,-159.524328
82638,36.171906,-115.139963
82632,-8.354976,115.115897
82627,34.134953,-116.3146
82626,37.674325,-112.156316
82625,37.584089,-112.182574
82605,31.63382,-8.002228
82604,29.936849,-85.236789
82602,29.128071,-8.872319
82598,35.165196,-5.261882
82597,-21.824685,-47.249659
82596,35.967576,-5.563491
82591,43.814669,0.589717
82590,37.387906,-6.001959
82588,52.974687,-0.029114
82587,40.387689,-3.557382
82572,37.387906,-6.001959
82565,21.0333333,105.85
82547,29.69887,-98.120939
82545,7.889969,98.388458
82536,48.41037,-114.360953
82532,48.41037,-114.360953
82531,49.291198,-123.129642
82526,30.257374,120.160611
82519,48.41037,-114.360953
82518,48.41037,-114.360953
82517,43.529151,12.16203
82516,7.889969,98.388458
82515,7.889969,98.388458
82509,13.753343,100.504826
82506,5.208819,96.737749
82503,14.334593,101.50156
82502,-8.354976,115.115897
82501,15.130554,101.017826
82498,15.377036,109.142343
82497,15.130554,101.017826
82496,15.130554,101.017826
82495,-15.499649,27.459378
82493,15.130554,101.017826
82492,8.066427,98.917134
82491,15.130554,101.017826
82482,-8.354976,115.115897
82475,-15.499649,27.459378
82474,20.872019,-156.678313
82473,22.106038,-159.738235
82467,-15.499649,27.459378
82459,-8.354976,115.115897
82456,-8.504728,115.254013
82454,21.974888,-159.368587
82453,44.934316,-68.642076
82441,20.740443,-156.454246
82440,-26.392207,-49.064184
82432,41.753706,-102.527257
82430,21.469247,-157.854755
82428,14.350726,100.583707
82422,18.766999,99.026154
82421,-8.504728,115.254013
82407,35.948836,-77.794984
82393,21.872579,-159.450675
82392,41.31088,-71.851622
82386,20.791154,-156.338121
82385,37.917963,29.122456
82378,41.903044,12.495799
82362,37.917963,29.122456
82360,32.92022,35.068755
82354,36.171906,-115.139963
82352,35.095049,-110.939692
82349,40.553185,14.214124
82343,38.032129,-78.477524
82332,12.509208,-69.970325
82328,40.673479,14.77125
82327,-45.031445,168.663285
82326,-45.031445,168.663285
82324,-45.031445,168.663285
82323,20.791154,-156.338121
82314,19.598514,-155.518552
82309,13.436869,8.132888
82307,19.597126,-155.958834
82306,19.598514,-155.518552
82305,18.222299,-63.043812
82304,22.610262,88.310429
82294,1.9123,73.540087
82290,57.164485,18.491461
82287,40.113936,-89.158762
82271,39.906569,116.387642
82257,-0.209379,114.004564
82253,22.443086,114.206838
82251,9.504791,99.994025
82245,40.09703,-84.351814
82243,22.443086,114.206838
82241,19.008317,72.867779
82237,22.443086,114.206838
82236,19.008317,72.867779
82235,20.791154,-156.338121
82234,22.141141,113.566069
82233,19.008317,72.867779
82231,19.008317,72.867779
82230,41.708479,-73.560577
82229,15.130554,101.017826
82225,15.130554,101.017826
82223,9.736069,100.005892
82220,41.903044,12.495799
82214,33.823205,-116.512103
82196,9.504791,99.994025
82195,39.060864,35.177757
82191,18.766999,99.026154
82178,13.753343,100.504826
82175,-26.392207,-49.064184
82159,34.865966,-111.763806
82142,37.840488,-91.431679
82141,20.791154,-156.338121
82140,35.472028,-97.521062
82137,22.058039,-159.524328
82128,20.791154,-156.338121
82127,20.791154,-156.338121
82125,22.058039,-159.524328
82123,20.791154,-156.338121
82116,-34.608507,-58.373488
82109,-50.345523,-72.281421
82103,-50.345523,-72.281421
82102,22.28884,113.938529
82101,18.225063,-66.478906
82100,18.225063,-66.478906
82099,18.402076,-66.073586
82098,18.225063,-66.478906
82097,-34.608507,-58.373488
82096,40.714545,-74.007112
82095,12.113931,-61.68378
82094,20.791154,-156.338121
82093,20.791154,-156.338121
82090,22.058039,-159.524328
82081,43.155798,-77.616318
82080,22.058039,-159.524328
82078,18.225063,-66.478906
82077,22.058039,-159.524328
82058,22.058039,-159.524328
82057,43.155798,-77.616318
82056,45.438108,12.318166
82055,18.225063,-66.478906
82053,22.058039,-159.524328
82052,45.438108,12.318166
82046,35.230697,24.845487
82045,39.347512,22.571618
82027,37.777114,-122.419631
82024,25.166208,-80.378494
82022,53.348069,-6.248268
82020,-8.354976,115.115897
82019,25.166208,-80.378494
82017,-8.354976,115.115897
82016,37.777114,-122.419631
82011,37.976146,23.736409
82010,48.32853,13.032875
82007,18.348033,-64.713618
82005,41.903044,12.495799
82000,18.333604,-64.792059
81995,25.127589,-80.409728
81994,46.812739,-71.219343
81986,25.166208,-80.378494
81979,18.348033,-64.713618
81950,1.9123,73.540087
81943,1.9123,73.540087
81939,11.497653,105.441032
81937,34.901808,-110.160089
81936,35.084173,-106.648637
81935,35.691674,-105.937953
81908,40.83999,14.251754
81907,13.361185,103.861048
81905,39.060864,35.177757
81904,37.976146,23.736409
81903,66.075059,38.181292
81901,29.421594,-98.466737
81899,47.638025,-122.294083
81895,7.889969,98.388458
81894,47.638025,-122.294083
81893,22.058039,-159.524328
81887,47.638025,-122.294083
81886,45.539267,-122.630645
81885,22.058039,-159.524328
81884,47.638025,-122.294083
81883,22.058039,-159.524328
81882,22.058039,-159.524328
81863,44.979028,-93.264925
81861,44.979028,-93.264925
81847,9.974834,-84.193854
81845,19.598514,-155.518552
81844,15.130554,101.017826
81843,9.655969,-82.751852
81842,52.441725,-9.080872
81841,7.889969,98.388458
81840,52.441725,-9.080872
81839,52.441725,-9.080872
81836,52.261976,-7.110803
81835,52.261976,-7.110803
81832,53.348069,-6.248268
81822,47.110485,11.307499
81806,7.889969,98.388458
81805,53.348069,-6.248268
81803,34.051249,-118.254143
81802,18.766999,99.026154
81801,34.051249,-118.254143
81798,7.889969,98.388458
81793,60.067667,6.546374
81791,13.753343,100.504826
81789,13.753343,100.504826
81788,62.821813,16.735398
81787,18.766999,99.026154
81780,15.130554,101.017826
81778,43.690505,-74.071925
81777,15.130554,101.017826
81776,13.753343,100.504826
81770,15.130554,101.017826
81769,15.130554,101.017826
81768,15.130554,101.017826
81767,15.130554,101.017826
81766,15.130554,101.017826
81765,15.130554,101.017826
81764,15.130554,101.017826
81763,15.130554,101.017826
81762,15.130554,101.017826
81761,15.130554,101.017826
81760,15.130554,101.017826
81757,18.766999,99.026154
81755,13.753343,100.504826
81752,20.790614,-156.33689
81743,39.679952,-7.968658
81742,31.63382,-8.002228
81741,38.725717,-9.150248
81726,40.757825,-73.8467
81680,36.171906,-115.139963
81679,36.056785,-112.137209
81678,34.127169,-117.334771
81677,34.127169,-117.334771
81676,13.010788,-61.233545
81675,13.010788,-61.233545
81674,11.769897,76.467525
81673,12.643164,-61.391747
81672,13.010788,-61.233545
81671,15.362576,74.054291
81663,15.362576,74.054291
81661,13.010788,-61.233545
81660,19.008317,72.867779
81646,64.983639,-18.577088
81645,13.010788,-61.233545
81644,18.157782,-77.311223
81643,18.470803,-77.923066
81642,13.010788,-61.233545
81638,13.010788,-61.233545
81633,28.538227,-81.377384
81632,22.058039,-159.524328
81630,28.538227,-81.377384
81629,18.157782,-77.311223
81628,28.538227,-81.377384
81626,18.157782,-77.311223
81625,18.157782,-77.311223
81624,18.157782,-77.311223
81623,28.381438,-81.566094
81622,18.157782,-77.311223
81621,28.538227,-81.377384
81618,53.321356,-105.524953
81616,37.826709,-122.422811
81615,18.157782,-77.311223
81614,55.342089,-131.647808
81613,59.460296,-135.308488
81612,28.538227,-81.377384
81611,58.299728,-134.406786
81610,18.157782,-77.311223
81609,18.157782,-77.311223
81602,-32.744944,151.338026
81592,-33.869594,151.206953
81591,33.943297,-118.408114
81590,40.387689,-3.557382
81588,31.552015,35.061093
81587,31.552015,35.061093
81585,41.38558,2.16874
81584,40.83999,14.251754
81583,-16.484444,145.465434
81582,41.903044,12.495799
81581,41.903044,12.495799
81580,22.058039,-159.524328
81577,43.782364,11.254983
81576,-22.575679,144.535246
81575,-16.484444,145.465434
81574,-16.484444,145.465434
81572,-16.30139,145.233264
81568,45.438108,12.318166
81565,-16.484444,145.465434
81562,43.782364,11.254983
81561,40.629595,14.482262
81549,17.339422,-62.765549
81548,10.533115,104.323627
81547,17.339422,-62.765549
81544,59.159096,10.264213
81533,19.598514,-155.518552
81514,19.598514,-155.518552
81492,4.328069,73.597543
81491,20.674625,-156.040509
81479,18.157782,-77.311223
81474,20.791154,-156.338121
81472,45.438108,12.318166
81461,38.746494,-121.150132
81460,21.878717,-159.46018
81459,21.878717,-159.46018
81458,21.878717,-159.46018
81457,21.878717,-159.46018
81456,21.878717,-159.46018
81455,21.878717,-159.46018
81454,21.878717,-159.46018
81453,21.878717,-159.46018
81452,21.878717,-159.46018
81451,21.878717,-159.46018
81450,21.878717,-159.46018
81449,21.878717,-159.46018
81448,21.878717,-159.46018
81444,17.339422,-62.765549
81437,32.723814,35.009053
81436,21.302736,-71.633215
81430,20.791154,-156.338121
81428,22.058039,-159.524328
81421,22.443086,114.206838
81420,15.130554,101.017826
81418,15.130554,101.017826
81417,15.130554,101.017826
81416,15.130554,101.017826
81415,15.130554,101.017826
81414,14.092209,100.620196
81413,15.130554,101.017826
81412,20.791154,-156.338121
81410,15.130554,101.017826
81409,15.130554,101.017826
81407,45.588775,-122.592943
81399,12.509208,-69.970325
81396,37.442649,25.329365
81395,36.398259,25.436166
81394,36.398259,25.436166
81392,36.398259,25.436166
81390,37.442649,25.329365
81389,37.442649,25.329365
81387,37.976146,23.736409
81384,37.976146,23.736409
81377,40.014808,-74.09035
81371,41.903044,12.495799
81369,44.957014,10.232377
81368,36.781226,-91.515178
81363,18.225063,-66.478906
81361,42.177888,-88.344439
81350,39.347512,22.571618
81322,6.840475,79.87824
81321,31.924895,85.787609
81318,9.484288,99.995759
81316,18.766999,99.026154
81315,18.766999,99.026154
81314,18.766999,99.026154
81307,13.753343,100.504826
81284,-21.226951,-159.771114
81270,39.347512,22.571618
81265,20.791154,-156.338121
81264,22.058039,-159.524328
81259,-21.226951,-159.771114
81258,46.812739,-71.219343
81243,37.616066,-122.39049
81226,13.898624,-60.96732
81225,-28.277988,32.392656
81202,41.884244,-87.632444
81189,19.598514,-155.518552
81172,13.898624,-60.96732
81171,19.598514,-155.518552
81170,41.884244,-87.632444
81169,13.898624,-60.96732
81167,9.974834,-84.193854
81166,35.230697,24.845487
81164,47.103824,-92.286714
81162,20.630961,-156.495928
81159,9.974834,-84.193854
81158,35.230697,24.845487
81155,20.791154,-156.338121
81154,20.791154,-156.338121
81153,53.185093,-8.146848
81150,44.934316,-68.642076
81148,37.976146,23.736409
81142,32.080908,-81.091181
81141,32.781149,-79.9316
81134,32.080908,-81.091181
81132,34.051249,-118.254143
81124,35.230697,24.845487
81122,53.348069,-6.248268
81120,53.185093,-8.146848
81117,47.478434,-96.869137
81116,35.230697,24.845487
81114,53.185093,-8.146848
81104,53.348069,-6.248268
81102,53.348069,-6.248268
81093,18.157782,-77.311223
81092,18.157782,-77.311223
81091,18.157782,-77.311223
81090,18.157782,-77.311223
81089,18.157782,-77.311223
81088,18.157782,-77.311223
81086,7.045157,125.536084
81085,19.427134,-155.234549
